,file_path,copyright,falsePositive
9181,kubernetes-master/test/images/agnhost/port-forward-tester/portforwardtester.go,Copyright 2015 The Kubernetes Authors.,0
9182,kubernetes-master/test/images/agnhost/mounttest/mt.go,Copyright 2015 The Kubernetes Authors.,0
9183,kubernetes-master/staging/src/k8s.io/client-go/testing/fixture_test.go,Copyright 2015 The Kubernetes Authors.,0
9184,kubernetes-master/staging/src/k8s.io/client-go/testing/fixture.go,Copyright 2015 The Kubernetes Authors.,0
9185,kubernetes-master/staging/src/k8s.io/client-go/testing/actions.go,Copyright 2015 The Kubernetes Authors.,0
9186,kubernetes-master/test/e2e/cloud/gcp/ha_master.go,Copyright 2015 The Kubernetes Authors.,0
9187,kubernetes-master/test/e2e/cloud/gcp/restart.go,Copyright 2015 The Kubernetes Authors.,0
9188,kubernetes-master/test/e2e/cloud/gcp/reboot.go,Copyright 2015 The Kubernetes Authors.,0
9189,kubernetes-master/test/e2e/cloud/gcp/addon_update.go,Copyright 2015 The Kubernetes Authors.,0
9190,kubernetes-master/test/e2e/cloud/gcp/resize_nodes.go,Copyright 2015 The Kubernetes Authors.,0
9191,kubernetes-master/test/e2e/apimachinery/resource_quota.go,Copyright 2015 The Kubernetes Authors.,0
9192,kubernetes-master/test/e2e/apimachinery/etcd_failure.go,Copyright 2015 The Kubernetes Authors.,0
9193,kubernetes-master/test/e2e/network/dns.go,Copyright 2015 The Kubernetes Authors.,0
9194,kubernetes-master/test/e2e/network/example_cluster_dns.go,Copyright 2015 The Kubernetes Authors.,0
9195,kubernetes-master/test/e2e/network/networking_perf.go,Copyright 2015 The Kubernetes Authors.,0
9196,kubernetes-master/test/e2e/network/util_iperf.go,Copyright 2015 The Kubernetes Authors.,0
9197,kubernetes-master/test/e2e/network/ingress.go,Copyright 2015 The Kubernetes Authors.,0
9198,kubernetes-master/test/e2e/network/topology_hints.go,Copyright 2015 The Kubernetes Authors.,0
9199,kubernetes-master/test/e2e/network/dns_configmap.go,Copyright 2015 The Kubernetes Authors.,0
9200,kubernetes-master/test/e2e/network/service_latency.go,Copyright 2015 The Kubernetes Authors.,0
9201,kubernetes-master/test/e2e/instrumentation/monitoring/metrics_grabber.go,Copyright 2015 The Kubernetes Authors.,0
9202,kubernetes-master/test/e2e/common/node/container_probe.go,Copyright 2015 The Kubernetes Authors.,0
9203,kubernetes-master/test/e2e/scheduling/limit_range.go,Copyright 2015 The Kubernetes Authors.,0
9204,kubernetes-master/test/e2e/scheduling/ubernetes_lite.go,Copyright 2015 The Kubernetes Authors.,0
9205,kubernetes-master/test/e2e/scheduling/predicates.go,Copyright 2015 The Kubernetes Authors.,0
9206,kubernetes-master/test/e2e/framework/size.go,Copyright 2015 The Kubernetes Authors.,0
9207,kubernetes-master/test/e2e/framework/pv/pv.go,Copyright 2015 The Kubernetes Authors.,0
9208,kubernetes-master/test/e2e/framework/ingress/ingress_utils.go,Copyright 2015 The Kubernetes Authors.,0
9209,kubernetes-master/test/e2e/framework/debug/log_size_monitoring.go,Copyright 2015 The Kubernetes Authors.,0
9210,kubernetes-master/test/e2e/framework/debug/resource_usage_gatherer.go,Copyright 2015 The Kubernetes Authors.,0
9211,kubernetes-master/test/e2e/framework/framework.go,Copyright 2015 The Kubernetes Authors.,0
9212,kubernetes-master/test/e2e/framework/metrics/grab.go,Copyright 2015 The Kubernetes Authors.,0
9213,kubernetes-master/test/e2e/framework/metrics/init/init.go,Copyright 2015 The Kubernetes Authors.,0
9214,kubernetes-master/test/e2e/framework/metrics/controller_manager_metrics.go,Copyright 2015 The Kubernetes Authors.,0
9215,kubernetes-master/test/e2e/framework/metrics/api_server_metrics.go,Copyright 2015 The Kubernetes Authors.,0
9216,kubernetes-master/test/e2e/framework/metrics/kubelet_metrics.go,Copyright 2015 The Kubernetes Authors.,0
9217,kubernetes-master/test/e2e/framework/metrics/metrics_grabber.go,Copyright 2015 The Kubernetes Authors.,0
9218,kubernetes-master/test/e2e/framework/metrics/scheduler_metrics.go,Copyright 2015 The Kubernetes Authors.,0
9219,kubernetes-master/test/e2e/framework/metrics/cluster_autoscaler_metrics.go,Copyright 2015 The Kubernetes Authors.,0
9220,kubernetes-master/test/e2e/framework/autoscaling/autoscaling_utils.go,Copyright 2015 The Kubernetes Authors.,0
9221,kubernetes-master/test/e2e/framework/providers/gce/ingress.go,Copyright 2015 The Kubernetes Authors.,0
9222,kubernetes-master/test/e2e/apps/deployment.go,Copyright 2015 The Kubernetes Authors.,0
9223,kubernetes-master/test/e2e/apps/rc.go,Copyright 2015 The Kubernetes Authors.,0
9224,kubernetes-master/test/e2e/apps/daemon_restart.go,Copyright 2015 The Kubernetes Authors.,0
9225,kubernetes-master/test/e2e/apps/daemon_set.go,Copyright 2015 The Kubernetes Authors.,0
9226,kubernetes-master/test/e2e/e2e.go,Copyright 2015 The Kubernetes Authors.,0
9227,kubernetes-master/test/e2e/kubectl/kubectl.go,Copyright 2015 The Kubernetes Authors.,0
9228,kubernetes-master/test/e2e/kubectl/framework.go,Copyright 2015 The Kubernetes Authors.,0
9229,kubernetes-master/test/e2e/kubectl/portforward.go,Copyright 2015 The Kubernetes Authors.,0
9230,kubernetes-master/test/e2e/autoscaling/horizontal_pod_autoscaling.go,Copyright 2015 The Kubernetes Authors.,0
9231,kubernetes-master/test/e2e/e2e_test.go,Copyright 2015 The Kubernetes Authors.,0
9232,kubernetes-master/test/e2e/storage/pd.go,Copyright 2015 The Kubernetes Authors.,0
9233,kubernetes-master/test/e2e/storage/volumes.go,Copyright 2015 The Kubernetes Authors.,0
9234,kubernetes-master/test/e2e/storage/empty_dir_wrapper.go,Copyright 2015 The Kubernetes Authors.,0
9235,kubernetes-master/test/e2e/storage/persistent_volumes.go,Copyright 2015 The Kubernetes Authors.,0
9236,kubernetes-master/test/e2e/node/kubelet_perf.go,Copyright 2015 The Kubernetes Authors.,0
9237,kubernetes-master/test/e2e/node/kubelet.go,Copyright 2015 The Kubernetes Authors.,0
9238,kubernetes-master/test/e2e/node/ssh.go,Copyright 2015 The Kubernetes Authors.,0
9239,kubernetes-master/test/e2e/node/taints.go,Copyright 2015 The Kubernetes Authors.,0
9240,kubernetes-master/test/e2e/node/pod_gc.go,Copyright 2015 The Kubernetes Authors.,0
9241,kubernetes-master/test/e2e/node/examples.go,Copyright 2015 The Kubernetes Authors.,0
9242,kubernetes-master/test/e2e/node/security_context.go,Copyright 2015 The Kubernetes Authors.,0
9243,kubernetes-master/test/kubemark/run-e2e-tests.sh,Copyright 2015 The Kubernetes Authors.,0
9244,kubernetes-master/test/kubemark/start-kubemark.sh,Copyright 2015 The Kubernetes Authors.,0
9245,kubernetes-master/test/kubemark/configure-kubectl.sh,Copyright 2015 The Kubernetes Authors.,0
9246,kubernetes-master/test/kubemark/resources/start-kubemark-master.sh,Copyright 2015 The Kubernetes Authors.,0
9247,kubernetes-master/test/kubemark/stop-kubemark.sh,Copyright 2015 The Kubernetes Authors.,0
9248,kubernetes-master/test/instrumentation/testdata/pkg/kubelet/metrics/metrics.go,Copyright 2015 The Kubernetes Authors.,0
9249,kubernetes-master/test/soak/serve_hostnames/serve_hostnames.go,Copyright 2015 The Kubernetes Authors.,0
9250,kubernetes-master/test/e2e_node/restart_test.go,Copyright 2015 The Kubernetes Authors.,0
9251,kubernetes-master/test/e2e_node/environment/conformance.go,Copyright 2015 The Kubernetes Authors.,0
9252,kubernetes-master/test/e2e_node/density_test.go,Copyright 2015 The Kubernetes Authors.,0
9253,kubernetes-master/test/e2e_node/resource_collector.go,Copyright 2015 The Kubernetes Authors.,0
9254,kubernetes-master/test/e2e_node/doc.go,Copyright 2015 The Kubernetes Authors.,0
9255,kubernetes-master/test/e2e_node/benchmark_util.go,Copyright 2015 The Kubernetes Authors.,0
9256,kubernetes-master/test/e2e_node/resource_usage_test.go,Copyright 2015 The Kubernetes Authors.,0
9257,kubernetes-master/staging/src/k8s.io/client-go/discovery/helper_blackbox_test.go,Copyright 2015 The Kubernetes Authors.,0
9258,kubernetes-master/staging/src/k8s.io/client-go/discovery/discovery_client.go,Copyright 2015 The Kubernetes Authors.,0
9259,kubernetes-master/pkg/volume/projected/projected_test.go,Copyright 2015 The Kubernetes Authors.,0
9260,kubernetes-master/pkg/volume/iscsi/iscsi_util_test.go,Copyright 2015 The Kubernetes Authors.,0
9261,kubernetes-master/pkg/volume/iscsi/iscsi_test.go,Copyright 2015 The Kubernetes Authors.,0
9262,kubernetes-master/pkg/volume/iscsi/iscsi_util.go,Copyright 2015 The Kubernetes Authors.,0
9263,kubernetes-master/staging/src/k8s.io/client-go/rest/urlbackoff.go,Copyright 2015 The Kubernetes Authors.,0
9264,kubernetes-master/pkg/volume/iscsi/iscsi.go,Copyright 2015 The Kubernetes Authors.,0
9265,kubernetes-master/pkg/volume/iscsi/doc.go,Copyright 2015 The Kubernetes Authors.,0
9266,kubernetes-master/pkg/volume/iscsi/disk_manager.go,Copyright 2015 The Kubernetes Authors.,0
9267,kubernetes-master/pkg/volume/emptydir/empty_dir_linux.go,Copyright 2015 The Kubernetes Authors.,0
9268,kubernetes-master/pkg/volume/emptydir/empty_dir_unsupported.go,Copyright 2015 The Kubernetes Authors.,0
9269,kubernetes-master/pkg/volume/emptydir/doc.go,Copyright 2015 The Kubernetes Authors.,0
9270,kubernetes-master/pkg/volume/plugins_test.go,Copyright 2015 The Kubernetes Authors.,0
9271,kubernetes-master/pkg/volume/util/hostutil/fake_hostutil.go,Copyright 2015 The Kubernetes Authors.,0
9272,kubernetes-master/pkg/volume/util/util.go,Copyright 2015 The Kubernetes Authors.,0
9273,kubernetes-master/pkg/volume/util/doc.go,Copyright 2015 The Kubernetes Authors.,0
9274,kubernetes-master/pkg/volume/git_repo/doc.go,Copyright 2015 The Kubernetes Authors.,0
9275,kubernetes-master/pkg/volume/fc/fc.go,Copyright 2015 The Kubernetes Authors.,0
9276,kubernetes-master/pkg/volume/fc/fc_test.go,Copyright 2015 The Kubernetes Authors.,0
9277,kubernetes-master/pkg/volume/fc/fc_util_test.go,Copyright 2015 The Kubernetes Authors.,0
9278,kubernetes-master/pkg/volume/fc/fc_util.go,Copyright 2015 The Kubernetes Authors.,0
9279,kubernetes-master/pkg/volume/fc/doc.go,Copyright 2015 The Kubernetes Authors.,0
9280,kubernetes-master/pkg/volume/fc/disk_manager.go,Copyright 2015 The Kubernetes Authors.,0
9281,kubernetes-master/pkg/volume/flexvolume/flexvolume_test.go,Copyright 2015 The Kubernetes Authors.,0
9282,kubernetes-master/pkg/volume/metrics_du_test.go,Copyright 2015 The Kubernetes Authors.,0
9283,kubernetes-master/pkg/volume/hostpath/doc.go,Copyright 2015 The Kubernetes Authors.,0
9284,kubernetes-master/pkg/volume/metrics_nil_test.go,Copyright 2015 The Kubernetes Authors.,0
9285,kubernetes-master/pkg/volume/configmap/configmap_test.go,Copyright 2015 The Kubernetes Authors.,0
9286,kubernetes-master/pkg/volume/configmap/configmap.go,Copyright 2015 The Kubernetes Authors.,0
9287,kubernetes-master/pkg/volume/configmap/doc.go,Copyright 2015 The Kubernetes Authors.,0
9288,kubernetes-master/pkg/volume/downwardapi/downwardapi_test.go,Copyright 2015 The Kubernetes Authors.,0
9289,kubernetes-master/pkg/volume/downwardapi/downwardapi.go,Copyright 2015 The Kubernetes Authors.,0
9290,kubernetes-master/pkg/volume/nfs/doc.go,Copyright 2015 The Kubernetes Authors.,0
9291,kubernetes-master/pkg/volume/secret/secret_test.go,Copyright 2015 The Kubernetes Authors.,0
9292,kubernetes-master/pkg/volume/secret/secret.go,Copyright 2015 The Kubernetes Authors.,0
9293,kubernetes-master/pkg/volume/secret/doc.go,Copyright 2015 The Kubernetes Authors.,0
9294,kubernetes-master/pkg/volume/cephfs/cephfs.go,Copyright 2015 The Kubernetes Authors.,0
9295,kubernetes-master/pkg/volume/cephfs/doc.go,Copyright 2015 The Kubernetes Authors.,0
9296,kubernetes-master/pkg/volume/cephfs/cephfs_test.go,Copyright 2015 The Kubernetes Authors.,0
9297,kubernetes-master/pkg/volume/rbd/doc.go,Copyright 2015 The Kubernetes Authors.,0
9298,kubernetes-master/pkg/volume/gcepd/doc.go,Copyright 2015 The Kubernetes Authors.,0
9299,kubernetes-master/pkg/util/oom/oom_unsupported.go,Copyright 2015 The Kubernetes Authors.,0
9300,kubernetes-master/pkg/util/oom/oom_linux_test.go,Copyright 2015 The Kubernetes Authors.,0
9301,kubernetes-master/pkg/util/oom/oom.go,Copyright 2015 The Kubernetes Authors.,0
9302,kubernetes-master/pkg/util/oom/doc.go,Copyright 2015 The Kubernetes Authors.,0
9303,kubernetes-master/pkg/util/oom/oom_fake.go,Copyright 2015 The Kubernetes Authors.,0
9304,kubernetes-master/pkg/util/oom/oom_linux.go,Copyright 2015 The Kubernetes Authors.,0
9305,kubernetes-master/pkg/util/async/runner_test.go,Copyright 2015 The Kubernetes Authors.,0
9306,kubernetes-master/pkg/util/slice/slice.go,Copyright 2015 The Kubernetes Authors.,0
9307,kubernetes-master/pkg/util/slice/slice_test.go,Copyright 2015 The Kubernetes Authors.,0
9308,kubernetes-master/pkg/util/procfs/procfs_linux_test.go,Copyright 2015 The Kubernetes Authors.,0
9309,kubernetes-master/pkg/util/procfs/procfs.go,Copyright 2015 The Kubernetes Authors.,0
9310,kubernetes-master/pkg/util/procfs/procfs_fake.go,Copyright 2015 The Kubernetes Authors.,0
9311,kubernetes-master/pkg/util/procfs/doc.go,Copyright 2015 The Kubernetes Authors.,0
9312,kubernetes-master/pkg/util/procfs/procfs_linux.go,Copyright 2015 The Kubernetes Authors.,0
9313,kubernetes-master/pkg/util/hash/hash.go,Copyright 2015 The Kubernetes Authors.,0
9314,kubernetes-master/pkg/util/hash/hash_test.go,Copyright 2015 The Kubernetes Authors.,0
9315,kubernetes-master/pkg/util/iptables/testing/fake.go,Copyright 2015 The Kubernetes Authors.,0
9316,kubernetes-master/pkg/util/env/env.go,Copyright 2015 The Kubernetes Authors.,0
9317,kubernetes-master/pkg/util/env/env_test.go,Copyright 2015 The Kubernetes Authors.,0
9318,kubernetes-master/pkg/util/bandwidth/doc.go,Copyright 2015 The Kubernetes Authors.,0
9319,kubernetes-master/pkg/util/node/node.go,Copyright 2015 The Kubernetes Authors.,0
9320,kubernetes-master/pkg/util/parsers/parsers.go,Copyright 2015 The Kubernetes Authors.,0
9321,kubernetes-master/pkg/routes/doc.go,Copyright 2015 The Kubernetes Authors.,0
9322,kubernetes-master/pkg/registry/authentication/tokenreview/storage.go,Copyright 2015 The Kubernetes Authors.,0
9323,kubernetes-master/pkg/registry/registrytest/etcd.go,Copyright 2015 The Kubernetes Authors.,0
9324,kubernetes-master/pkg/registry/admissionregistration/validatingwebhookconfiguration/doc.go,Copyright 2015 The Kubernetes Authors.,0
9325,kubernetes-master/pkg/registry/admissionregistration/validatingwebhookconfiguration/storage/storage.go,Copyright 2015 The Kubernetes Authors.,0
9326,kubernetes-master/pkg/registry/admissionregistration/mutatingwebhookconfiguration/doc.go,Copyright 2015 The Kubernetes Authors.,0
9327,kubernetes-master/pkg/registry/admissionregistration/mutatingwebhookconfiguration/storage/storage.go,Copyright 2015 The Kubernetes Authors.,0
9328,kubernetes-master/pkg/registry/batch/job/strategy.go,Copyright 2015 The Kubernetes Authors.,0
9329,kubernetes-master/pkg/registry/batch/job/strategy_test.go,Copyright 2015 The Kubernetes Authors.,0
9330,kubernetes-master/pkg/registry/batch/job/doc.go,Copyright 2015 The Kubernetes Authors.,0
9331,kubernetes-master/pkg/registry/batch/job/storage/storage_test.go,Copyright 2015 The Kubernetes Authors.,0
9332,kubernetes-master/pkg/registry/batch/job/storage/storage.go,Copyright 2015 The Kubernetes Authors.,0
9333,kubernetes-master/pkg/registry/scheduling/priorityclass/storage/storage_test.go,Copyright 2015 The Kubernetes Authors.,0
9334,kubernetes-master/pkg/registry/apps/daemonset/strategy.go,Copyright 2015 The Kubernetes Authors.,0
9335,kubernetes-master/pkg/registry/apps/daemonset/strategy_test.go,Copyright 2015 The Kubernetes Authors.,0
9336,kubernetes-master/pkg/registry/apps/daemonset/doc.go,Copyright 2015 The Kubernetes Authors.,0
9337,kubernetes-master/pkg/registry/apps/daemonset/storage/storage_test.go,Copyright 2015 The Kubernetes Authors.,0
9338,kubernetes-master/pkg/registry/apps/daemonset/storage/storage.go,Copyright 2015 The Kubernetes Authors.,0
9339,kubernetes-master/pkg/registry/apps/deployment/strategy.go,Copyright 2015 The Kubernetes Authors.,0
9340,kubernetes-master/pkg/registry/apps/deployment/strategy_test.go,Copyright 2015 The Kubernetes Authors.,0
9341,kubernetes-master/pkg/registry/apps/deployment/doc.go,Copyright 2015 The Kubernetes Authors.,0
9342,kubernetes-master/pkg/registry/apps/deployment/storage/storage_test.go,Copyright 2015 The Kubernetes Authors.,0
9343,kubernetes-master/pkg/registry/apps/deployment/storage/storage.go,Copyright 2015 The Kubernetes Authors.,0
9344,kubernetes-master/pkg/registry/apps/statefulset/doc.go,Copyright 2015 The Kubernetes Authors.,0
9345,kubernetes-master/pkg/registry/apps/statefulset/storage/storage.go,Copyright 2015 The Kubernetes Authors.,0
9346,kubernetes-master/pkg/registry/networking/ingress/strategy_test.go,Copyright 2015 The Kubernetes Authors.,0
9347,kubernetes-master/pkg/registry/networking/ingress/doc.go,Copyright 2015 The Kubernetes Authors.,0
9348,kubernetes-master/pkg/registry/networking/ingress/storage/storage_test.go,Copyright 2015 The Kubernetes Authors.,0
9349,kubernetes-master/pkg/registry/networking/ingress/storage/storage.go,Copyright 2015 The Kubernetes Authors.,0
9350,kubernetes-master/pkg/registry/core/namespace/storage/storage_test.go,Copyright 2015 The Kubernetes Authors.,0
9351,kubernetes-master/pkg/registry/core/namespace/storage/storage.go,Copyright 2015 The Kubernetes Authors.,0
9352,kubernetes-master/pkg/registry/core/service/ipallocator/bitmap.go,Copyright 2015 The Kubernetes Authors.,0
9353,kubernetes-master/pkg/registry/core/service/ipallocator/bitmap_test.go,Copyright 2015 The Kubernetes Authors.,0
9354,kubernetes-master/pkg/registry/core/service/ipallocator/controller/repair_test.go,Copyright 2015 The Kubernetes Authors.,0
9355,kubernetes-master/pkg/registry/core/service/ipallocator/controller/repair.go,Copyright 2015 The Kubernetes Authors.,0
9356,kubernetes-master/pkg/registry/core/service/ipallocator/storage/storage_test.go,Copyright 2015 The Kubernetes Authors.,0
9357,kubernetes-master/pkg/registry/core/service/ipallocator/storage/storage.go,Copyright 2015 The Kubernetes Authors.,0
9358,kubernetes-master/pkg/registry/core/service/proxy.go,Copyright 2015 The Kubernetes Authors.,0
9359,kubernetes-master/pkg/registry/core/service/portallocator/operation.go,Copyright 2015 The Kubernetes Authors.,0
9360,kubernetes-master/pkg/registry/core/service/portallocator/controller/repair.go,Copyright 2015 The Kubernetes Authors.,0
9361,kubernetes-master/pkg/registry/core/service/portallocator/allocator.go,Copyright 2015 The Kubernetes Authors.,0
9362,kubernetes-master/pkg/registry/core/service/portallocator/allocator_test.go,Copyright 2015 The Kubernetes Authors.,0
9363,kubernetes-master/pkg/registry/core/service/allocator/bitmap.go,Copyright 2015 The Kubernetes Authors.,0
9364,kubernetes-master/pkg/registry/core/service/allocator/bitmap_test.go,Copyright 2015 The Kubernetes Authors.,0
9365,kubernetes-master/pkg/registry/core/service/allocator/utils.go,Copyright 2015 The Kubernetes Authors.,0
9366,kubernetes-master/pkg/registry/core/service/allocator/utils_test.go,Copyright 2015 The Kubernetes Authors.,0
9367,kubernetes-master/pkg/registry/core/service/allocator/storage/storage_test.go,Copyright 2015 The Kubernetes Authors.,0
9368,kubernetes-master/pkg/registry/core/service/allocator/storage/storage.go,Copyright 2015 The Kubernetes Authors.,0
9369,kubernetes-master/pkg/registry/core/service/storage/storage_test.go,Copyright 2015 The Kubernetes Authors.,0
9370,kubernetes-master/pkg/registry/core/service/storage/storage.go,Copyright 2015 The Kubernetes Authors.,0
9371,kubernetes-master/pkg/registry/core/event/storage/storage.go,Copyright 2015 The Kubernetes Authors.,0
9372,kubernetes-master/pkg/registry/core/resourcequota/storage/storage_test.go,Copyright 2015 The Kubernetes Authors.,0
9373,kubernetes-master/pkg/registry/core/resourcequota/storage/storage.go,Copyright 2015 The Kubernetes Authors.,0
9374,kubernetes-master/pkg/registry/core/componentstatus/rest_test.go,Copyright 2015 The Kubernetes Authors.,0
9375,kubernetes-master/pkg/registry/core/componentstatus/rest.go,Copyright 2015 The Kubernetes Authors.,0
9376,kubernetes-master/pkg/registry/core/componentstatus/doc.go,Copyright 2015 The Kubernetes Authors.,0
9377,kubernetes-master/pkg/registry/core/endpoint/storage/storage_test.go,Copyright 2015 The Kubernetes Authors.,0
9378,kubernetes-master/pkg/registry/core/endpoint/storage/storage.go,Copyright 2015 The Kubernetes Authors.,0
9379,kubernetes-master/pkg/registry/core/configmap/strategy.go,Copyright 2015 The Kubernetes Authors.,0
9380,kubernetes-master/pkg/registry/core/configmap/strategy_test.go,Copyright 2015 The Kubernetes Authors.,0
9381,kubernetes-master/pkg/registry/core/configmap/doc.go,Copyright 2015 The Kubernetes Authors.,0
9382,kubernetes-master/pkg/registry/core/configmap/storage/storage_test.go,Copyright 2015 The Kubernetes Authors.,0
9383,kubernetes-master/pkg/registry/core/configmap/storage/storage.go,Copyright 2015 The Kubernetes Authors.,0
9384,kubernetes-master/pkg/registry/core/replicationcontroller/strategy_test.go,Copyright 2015 The Kubernetes Authors.,0
9385,kubernetes-master/pkg/registry/core/persistentvolumeclaim/strategy_test.go,Copyright 2015 The Kubernetes Authors.,0
9386,kubernetes-master/pkg/registry/core/persistentvolumeclaim/storage/storage_test.go,Copyright 2015 The Kubernetes Authors.,0
9387,kubernetes-master/pkg/registry/core/persistentvolumeclaim/storage/storage.go,Copyright 2015 The Kubernetes Authors.,0
9388,kubernetes-master/pkg/registry/core/secret/strategy.go,Copyright 2015 The Kubernetes Authors.,0
9389,kubernetes-master/pkg/registry/core/secret/strategy_test.go,Copyright 2015 The Kubernetes Authors.,0
9390,kubernetes-master/pkg/registry/core/secret/doc.go,Copyright 2015 The Kubernetes Authors.,0
9391,kubernetes-master/pkg/registry/core/secret/storage/storage_test.go,Copyright 2015 The Kubernetes Authors.,0
9392,kubernetes-master/pkg/registry/core/secret/storage/storage.go,Copyright 2015 The Kubernetes Authors.,0
9393,kubernetes-master/pkg/registry/core/persistentvolume/strategy_test.go,Copyright 2015 The Kubernetes Authors.,0
9394,kubernetes-master/pkg/registry/core/persistentvolume/storage/storage_test.go,Copyright 2015 The Kubernetes Authors.,0
9395,kubernetes-master/pkg/registry/core/persistentvolume/storage/storage.go,Copyright 2015 The Kubernetes Authors.,0
9396,kubernetes-master/pkg/registry/core/node/strategy_test.go,Copyright 2015 The Kubernetes Authors.,0
9397,kubernetes-master/pkg/registry/core/node/storage/storage_test.go,Copyright 2015 The Kubernetes Authors.,0
9398,kubernetes-master/pkg/registry/core/node/storage/storage.go,Copyright 2015 The Kubernetes Authors.,0
9399,kubernetes-master/pkg/registry/core/node/rest/proxy.go,Copyright 2015 The Kubernetes Authors.,0
9400,kubernetes-master/pkg/registry/core/limitrange/storage/storage.go,Copyright 2015 The Kubernetes Authors.,0
9401,kubernetes-master/pkg/registry/autoscaling/horizontalpodautoscaler/strategy.go,Copyright 2015 The Kubernetes Authors.,0
9402,kubernetes-master/pkg/registry/autoscaling/horizontalpodautoscaler/strategy_test.go,Copyright 2015 The Kubernetes Authors.,0
9403,kubernetes-master/pkg/registry/autoscaling/horizontalpodautoscaler/storage/storage_test.go,Copyright 2015 The Kubernetes Authors.,0
9404,kubernetes-master/pkg/registry/policy/poddisruptionbudget/doc.go,Copyright 2015 The Kubernetes Authors.,0
9405,kubernetes-master/pkg/registry/policy/poddisruptionbudget/storage/storage.go,Copyright 2015 The Kubernetes Authors.,0
9406,kubernetes-master/pkg/registry/storage/storageclass/strategy_test.go,Copyright 2015 The Kubernetes Authors.,0
9407,kubernetes-master/pkg/registry/storage/storageclass/storage/storage.go,Copyright 2015 The Kubernetes Authors.,0
9408,kubernetes-master/pkg/proxy/conntrack/conntrack_test.go,Copyright 2015 The Kubernetes Authors.,0
9409,kubernetes-master/pkg/proxy/apis/config/v1alpha1/register.go,Copyright 2015 The Kubernetes Authors.,0
9410,kubernetes-master/pkg/proxy/apis/config/v1alpha1/defaults.go,Copyright 2015 The Kubernetes Authors.,0
9411,kubernetes-master/pkg/proxy/apis/config/types.go,Copyright 2015 The Kubernetes Authors.,0
9412,kubernetes-master/pkg/proxy/kubemark/hollow_proxy.go,Copyright 2015 The Kubernetes Authors.,0
9413,kubernetes-master/pkg/proxy/ipvs/graceful_termination.go,Copyright 2015 The Kubernetes Authors.,0
9414,kubernetes-master/pkg/proxy/iptables/proxier_test.go,Copyright 2015 The Kubernetes Authors.,0
9415,kubernetes-master/pkg/proxy/iptables/proxier.go,Copyright 2015 The Kubernetes Authors.,0
9416,kubernetes-master/pkg/proxy/types.go,Copyright 2015 The Kubernetes Authors.,0
9417,kubernetes-master/pkg/kubelet/pod/mirror_client.go,Copyright 2015 The Kubernetes Authors.,0
9418,kubernetes-master/pkg/kubelet/pod/testing/fake_mirror_client.go,Copyright 2015 The Kubernetes Authors.,0
9419,kubernetes-master/pkg/kubelet/pod/mirror_client_test.go,Copyright 2015 The Kubernetes Authors.,0
9420,kubernetes-master/pkg/kubelet/pod/pod_manager.go,Copyright 2015 The Kubernetes Authors.,0
9421,kubernetes-master/pkg/kubelet/pod/pod_manager_test.go,Copyright 2015 The Kubernetes Authors.,0
9422,kubernetes-master/pkg/kubelet/oom/oom_watcher_linux_test.go,Copyright 2015 The Kubernetes Authors.,0
9423,kubernetes-master/pkg/kubelet/oom/oom_watcher_linux.go,Copyright 2015 The Kubernetes Authors.,0
9424,kubernetes-master/pkg/kubelet/lifecycle/doc.go,Copyright 2015 The Kubernetes Authors.,0
9425,kubernetes-master/pkg/kubelet/kubelet.go,Copyright 2015 The Kubernetes Authors.,0
9426,kubernetes-master/pkg/kubelet/runtime.go,Copyright 2015 The Kubernetes Authors.,0
9427,kubernetes-master/pkg/kubelet/images/image_gc_manager.go,Copyright 2015 The Kubernetes Authors.,0
9428,kubernetes-master/pkg/kubelet/images/image_manager_test.go,Copyright 2015 The Kubernetes Authors.,0
9429,kubernetes-master/pkg/kubelet/images/image_gc_manager_test.go,Copyright 2015 The Kubernetes Authors.,0
9430,kubernetes-master/pkg/kubelet/util/format/pod.go,Copyright 2015 The Kubernetes Authors.,0
9431,kubernetes-master/pkg/kubelet/util/queue/work_queue.go,Copyright 2015 The Kubernetes Authors.,0
9432,kubernetes-master/pkg/kubelet/util/queue/work_queue_test.go,Copyright 2015 The Kubernetes Authors.,0
9433,kubernetes-master/pkg/kubelet/util/sliceutils/sliceutils.go,Copyright 2015 The Kubernetes Authors.,0
9434,kubernetes-master/pkg/kubelet/util/store/doc.go,Copyright 2015 The Kubernetes Authors.,0
9435,kubernetes-master/pkg/kubelet/util/doc.go,Copyright 2015 The Kubernetes Authors.,0
9436,kubernetes-master/pkg/kubelet/leaky/leaky.go,Copyright 2015 The Kubernetes Authors.,0
9437,kubernetes-master/pkg/kubelet/container/runtime_cache_fake.go,Copyright 2015 The Kubernetes Authors.,0
9438,kubernetes-master/pkg/kubelet/container/sync_result_test.go,Copyright 2015 The Kubernetes Authors.,0
9439,kubernetes-master/pkg/kubelet/container/runtime.go,Copyright 2015 The Kubernetes Authors.,0
9440,kubernetes-master/pkg/kubelet/container/runtime_cache.go,Copyright 2015 The Kubernetes Authors.,0
9441,kubernetes-master/pkg/kubelet/container/ref_test.go,Copyright 2015 The Kubernetes Authors.,0
9442,kubernetes-master/pkg/kubelet/container/cache_test.go,Copyright 2015 The Kubernetes Authors.,0
