,file_path,copyright,falsePositive
12140,tensorflow-master/tensorflow/compiler/xla/service/name_uniquer.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12141,tensorflow-master/tensorflow/compiler/xla/service/logical_buffer_analysis.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12142,tensorflow-master/tensorflow/core/ops/spectral_ops_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12143,tensorflow-master/tensorflow/compiler/xla/service/despecializer_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12144,tensorflow-master/tensorflow/core/ops/tpu_ordinal_selector_ops.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12145,tensorflow-master/tensorflow/compiler/xla/service/reshape_mover.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12146,tensorflow-master/tensorflow/compiler/xla/service/llvm_compiler.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12147,tensorflow-master/tensorflow/compiler/xla/service/hlo_rematerialization_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12148,tensorflow-master/tensorflow/core/ops/tpu_cross_replica_ops.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12149,tensorflow-master/tensorflow/core/ops/batch_ops.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12150,tensorflow-master/tensorflow/core/ops/audio_ops.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12151,tensorflow-master/tensorflow/core/ops/tpu_infeed_ops.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12152,tensorflow-master/tensorflow/core/ops/tpu_host_compute_ops.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12153,tensorflow-master/tensorflow/core/ops/summary_ops.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12154,tensorflow-master/tensorflow/core/ops/lookup_ops.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12155,tensorflow-master/tensorflow/compiler/xla/service/hlo_input_output_alias_config_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12156,tensorflow-master/tensorflow/core/ops/tpu_embedding_ops.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12157,tensorflow-master/tensorflow/core/ops/tpu_configuration_ops.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12158,tensorflow-master/tensorflow/core/ops/scoped_allocator_ops.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12159,tensorflow-master/tensorflow/compiler/xla/service/heap_simulator_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12160,tensorflow-master/tensorflow/compiler/xla/service/hlo_reachability_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12161,tensorflow-master/tensorflow/compiler/xla/service/defuser.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12162,tensorflow-master/tensorflow/compiler/xla/service/copy_insertion.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12163,tensorflow-master/tensorflow/compiler/xla/service/hlo_rematerialization.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12164,tensorflow-master/tensorflow/compiler/xla/service/hlo_dataflow_analysis.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12165,tensorflow-master/tensorflow/compiler/xla/service/while_loop_simplifier.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12166,tensorflow-master/tensorflow/compiler/xla/service/hlo_dataflow_analysis.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12167,tensorflow-master/tensorflow/compiler/xla/service/reshape_mover.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12168,tensorflow-master/tensorflow/compiler/xla/service/local_service.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12169,tensorflow-master/tensorflow/compiler/xla/service/human_readable_profile_builder.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12170,tensorflow-master/tensorflow/compiler/xla/service/algebraic_simplifier_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12171,tensorflow-master/tensorflow/compiler/xla/service/computation_placer.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12172,tensorflow-master/tensorflow/compiler/xla/service/hlo_proto_util.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12173,tensorflow-master/tensorflow/compiler/xla/service/hlo_verifier.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12174,tensorflow-master/tensorflow/compiler/xla/service/while_loop_analysis_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12175,tensorflow-master/tensorflow/compiler/xla/service/hlo_value.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12176,tensorflow-master/tensorflow/compiler/xla/service/zero_sized_hlo_elimination_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12177,tensorflow-master/tensorflow/compiler/xla/service/executable.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12178,tensorflow-master/tensorflow/compiler/xla/service/dfs_hlo_visitor_with_default_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12179,tensorflow-master/tensorflow/compiler/xla/service/hlo_constant_folding_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12180,tensorflow-master/tensorflow/compiler/xla/service/service_executable_run_options.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12181,tensorflow-master/tensorflow/compiler/xla/service/logical_buffer.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12182,tensorflow-master/tensorflow/compiler/xla/service/conditional_simplifier.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12183,tensorflow-master/tensorflow/compiler/xla/service/hlo_pass_pipeline.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12184,tensorflow-master/tensorflow/compiler/xla/service/hlo_pass_fix.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12185,tensorflow-master/tensorflow/compiler/xla/service/hlo_instruction_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12186,tensorflow-master/tensorflow/compiler/xla/service/hlo_execution_profile.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12187,tensorflow-master/tensorflow/compiler/xla/service/defuser_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12188,tensorflow-master/tensorflow/compiler/xla/service/hlo_verifier_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12189,tensorflow-master/tensorflow/compiler/xla/service/tuple_simplifier_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12190,tensorflow-master/tensorflow/compiler/xla/service/buffer_assignment.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12191,tensorflow-master/tensorflow/compiler/xla/service/hlo_alias_analysis.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12192,tensorflow-master/tensorflow/compiler/xla/service/batchnorm_expander.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12193,tensorflow-master/tensorflow/compiler/xla/service/call_graph_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12194,tensorflow-master/tensorflow/compiler/xla/service/compile_only_service.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12195,tensorflow-master/tensorflow/compiler/xla/service/hlo.proto,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12196,tensorflow-master/tensorflow/compiler/xla/service/hlo_profile_printer.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12197,tensorflow-master/tensorflow/compiler/xla/service/hlo_profile_printer.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12198,tensorflow-master/tensorflow/compiler/xla/service/hlo_phi_graph_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12199,tensorflow-master/tensorflow/compiler/xla/service/hlo_lexer.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12200,tensorflow-master/tensorflow/compiler/xla/service/generic_transfer_manager.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12201,tensorflow-master/tensorflow/compiler/xla/service/conditional_code_motion.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12202,tensorflow-master/tensorflow/compiler/xla/service/shaped_buffer.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12203,tensorflow-master/tensorflow/compiler/xla/service/hlo_module_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12204,tensorflow-master/tensorflow/compiler/xla/service/hlo_dce_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12205,tensorflow-master/tensorflow/compiler/xla/service/hlo_element_type_converter.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12206,tensorflow-master/tensorflow/compiler/xla/service/batchnorm_expander.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12207,tensorflow-master/tensorflow/compiler/xla/service/hlo_pass_pipeline.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12208,tensorflow-master/tensorflow/compiler/xla/service/zero_sized_hlo_elimination.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12209,tensorflow-master/tensorflow/compiler/xla/service/execution_tracker.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12210,tensorflow-master/tensorflow/compiler/xla/service/shape_inference.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12211,tensorflow-master/tensorflow/compiler/xla/service/call_inliner.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12212,tensorflow-master/tensorflow/compiler/xla/service/generic_transfer_manager.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12213,tensorflow-master/tensorflow/compiler/xla/service/graphcycles/graphcycles_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12214,tensorflow-master/tensorflow/compiler/xla/service/graphcycles/graphcycles.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12215,tensorflow-master/tensorflow/compiler/xla/service/graphcycles/graphcycles.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12216,tensorflow-master/tensorflow/compiler/xla/service/gpu/gemm_thunk.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12217,tensorflow-master/tensorflow/compiler/xla/service/gpu/while_thunk.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12218,tensorflow-master/tensorflow/compiler/xla/service/gpu/buffer_allocations.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12219,tensorflow-master/tensorflow/compiler/xla/service/gpu/gpu_hlo_schedule_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12220,tensorflow-master/tensorflow/compiler/xla/service/gpu/gpu_executable.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12221,tensorflow-master/tensorflow/compiler/xla/service/gpu/gpu_transfer_manager.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12222,tensorflow-master/tensorflow/compiler/xla/service/gpu/gpu_conv_padding_legalization.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12223,tensorflow-master/tensorflow/compiler/xla/service/gpu/ir_emission_utils.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12224,tensorflow-master/tensorflow/compiler/xla/service/gpu/gemm_thunk.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12225,tensorflow-master/tensorflow/compiler/xla/service/gpu/ir_emission_utils.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12226,tensorflow-master/tensorflow/compiler/xla/service/gpu/amdgpu_compiler.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12227,tensorflow-master/tensorflow/compiler/xla/service/gpu/elemental_ir_emitter.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12228,tensorflow-master/tensorflow/compiler/xla/service/gpu/gpu_hlo_schedule.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12229,tensorflow-master/tensorflow/compiler/xla/service/gpu/thunk.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12230,tensorflow-master/tensorflow/compiler/xla/service/gpu/gpu_layout_assignment.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12231,tensorflow-master/tensorflow/compiler/xla/service/gpu/copy_thunk.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12232,tensorflow-master/tensorflow/compiler/xla/service/gpu/infeed_thunk.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12233,tensorflow-master/tensorflow/compiler/xla/service/gpu/for_thunk.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12234,tensorflow-master/tensorflow/compiler/xla/service/gpu/kernel_thunk.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12235,tensorflow-master/tensorflow/compiler/xla/service/gpu/gpu_compiler.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12236,tensorflow-master/tensorflow/compiler/xla/service/gpu/kernel_thunk.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12237,tensorflow-master/tensorflow/compiler/xla/service/gpu/ir_emitter.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12238,tensorflow-master/tensorflow/compiler/xla/service/gpu/nvptx_compiler.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12239,tensorflow-master/tensorflow/compiler/xla/service/gpu/gpu_layout_assignment_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12240,tensorflow-master/tensorflow/compiler/xla/service/gpu/gpu_executable.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12241,tensorflow-master/tensorflow/compiler/xla/service/gpu/hlo_to_ir_bindings.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12242,tensorflow-master/tensorflow/core/protobuf/device_properties.proto,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12243,tensorflow-master/tensorflow/compiler/xla/service/gpu/conditional_thunk.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12244,tensorflow-master/tensorflow/compiler/xla/service/gpu/llvm_gpu_backend/gpu_backend_lib.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12245,tensorflow-master/tensorflow/compiler/xla/service/gpu/llvm_gpu_backend/utils.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12246,tensorflow-master/tensorflow/compiler/xla/service/gpu/llvm_gpu_backend/gpu_backend_lib.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12247,tensorflow-master/tensorflow/compiler/xla/service/gpu/llvm_gpu_backend/utils_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12248,tensorflow-master/tensorflow/compiler/xla/service/gpu/llvm_gpu_backend/utils.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12249,tensorflow-master/tensorflow/compiler/xla/service/gpu/gpu_compiler.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12250,tensorflow-master/tensorflow/compiler/xla/service/gpu/sequential_thunk.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12251,tensorflow-master/tensorflow/compiler/xla/service/gpu/priority_fusion.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12252,tensorflow-master/tensorflow/compiler/xla/service/gpu/nvptx_compiler.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12253,tensorflow-master/tensorflow/compiler/xla/service/gpu/copy_thunk.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12254,tensorflow-master/tensorflow/compiler/xla/service/gpu/gpu_transfer_manager.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12255,tensorflow-master/tensorflow/compiler/xla/service/gpu/gpu_hlo_schedule.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12256,tensorflow-master/tensorflow/compiler/xla/service/gpu/ir_emitter.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12257,tensorflow-master/tensorflow/compiler/xla/service/gpu/ir_emitter_context.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12258,tensorflow-master/tensorflow/compiler/xla/service/gpu/instruction_fusion.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12259,tensorflow-master/tensorflow/compiler/xla/service/gpu/gpu_conv_padding_legalization.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12260,tensorflow-master/tensorflow/compiler/xla/service/gpu/amdgpu_compiler.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12261,tensorflow-master/tensorflow/compiler/xla/service/gpu/while_thunk.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12262,tensorflow-master/tensorflow/compiler/xla/service/gpu/priority_fusion.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12263,tensorflow-master/tensorflow/compiler/xla/service/gpu/infeed_manager.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12264,tensorflow-master/tensorflow/compiler/xla/service/gpu/gpu_layout_assignment.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12265,tensorflow-master/tensorflow/compiler/xla/service/gpu/parallel_loop_emitter.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12266,tensorflow-master/tensorflow/compiler/xla/service/gpu/ir_emitter_nested.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12267,tensorflow-master/tensorflow/compiler/xla/service/gpu/instruction_fusion.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12268,tensorflow-master/tensorflow/compiler/xla/service/gpu/fft_thunk.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12269,tensorflow-master/tensorflow/compiler/xla/service/gpu/elemental_ir_emitter.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12270,tensorflow-master/tensorflow/compiler/xla/service/gpu/sequential_thunk.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12271,tensorflow-master/tensorflow/compiler/xla/service/gpu/infeed_thunk.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12272,tensorflow-master/tensorflow/compiler/xla/service/gpu/infeed_manager.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12273,tensorflow-master/tensorflow/compiler/xla/service/gpu/buffer_allocations.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12274,tensorflow-master/tensorflow/compiler/xla/service/gpu/instruction_fusion_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12275,tensorflow-master/tensorflow/compiler/xla/service/gpu/for_thunk.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12276,tensorflow-master/tensorflow/compiler/xla/service/gpu/convolution_thunk.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12277,tensorflow-master/tensorflow/compiler/xla/service/gpu/conditional_thunk.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12278,tensorflow-master/tensorflow/compiler/xla/service/gpu/thunk.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12279,tensorflow-master/tensorflow/compiler/xla/service/gpu/hlo_to_ir_bindings.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12280,tensorflow-master/tensorflow/compiler/xla/service/gpu/while_transformer_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12281,tensorflow-master/tensorflow/compiler/xla/service/gpu/fft_thunk.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12282,tensorflow-master/tensorflow/compiler/xla/service/gpu/parallel_loop_emitter.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12283,tensorflow-master/tensorflow/compiler/xla/service/gpu/convolution_thunk.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12284,tensorflow-master/tensorflow/compiler/xla/service/call_graph.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12285,tensorflow-master/tensorflow/compiler/xla/service/name_uniquer_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12286,tensorflow-master/tensorflow/compiler/xla/service/conditional_code_motion_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12287,tensorflow-master/tensorflow/compiler/xla/service/instruction_fusion.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12288,tensorflow-master/tensorflow/compiler/xla/service/hlo_dce.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12289,tensorflow-master/tensorflow/compiler/xla/service/hlo_module_config_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12290,tensorflow-master/tensorflow/compiler/xla/service/transpose_folding.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12291,tensorflow-master/tensorflow/compiler/xla/service/shaped_buffer.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12292,tensorflow-master/tensorflow/core/framework/variant_op_copy_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12293,tensorflow-master/tensorflow/compiler/xla/service/hlo_proto_util.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12294,tensorflow-master/tensorflow/compiler/xla/service/call_inliner.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12295,tensorflow-master/tensorflow/compiler/xla/service/allocation_tracker.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12296,tensorflow-master/tensorflow/compiler/xla/service/conditional_code_motion.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12297,tensorflow-master/tensorflow/compiler/xla/service/platform_util.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12298,tensorflow-master/tensorflow/compiler/xla/service/fusion_queue.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12299,tensorflow-master/tensorflow/compiler/xla/service/reshape_decomposer.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12300,tensorflow-master/tensorflow/compiler/xla/service/hlo_execution_profile.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12301,tensorflow-master/tensorflow/compiler/xla/service/platform_util.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12302,tensorflow-master/tensorflow/compiler/xla/service/flatten_call_graph.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12303,tensorflow-master/tensorflow/compiler/xla/service/tuple_simplifier.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12304,tensorflow-master/tensorflow/compiler/xla/service/algebraic_simplifier_overflow_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12305,tensorflow-master/tensorflow/compiler/xla/service/algebraic_simplifier.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12306,tensorflow-master/tensorflow/core/framework/variant.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12307,tensorflow-master/tensorflow/compiler/xla/service/llvm_ir/fused_ir_emitter.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12308,tensorflow-master/tensorflow/compiler/xla/service/llvm_ir/kernel_support_library.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12309,tensorflow-master/tensorflow/compiler/xla/service/llvm_ir/llvm_loop.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12310,tensorflow-master/tensorflow/compiler/xla/service/llvm_ir/alias_analysis.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12311,tensorflow-master/tensorflow/compiler/xla/service/llvm_ir/llvm_loop.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12312,tensorflow-master/tensorflow/compiler/xla/service/llvm_ir/dynamic_update_slice_util.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12313,tensorflow-master/tensorflow/compiler/xla/service/llvm_ir/loop_emitter.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12314,tensorflow-master/tensorflow/compiler/xla/service/llvm_ir/alias_analysis.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12315,tensorflow-master/tensorflow/compiler/xla/service/llvm_ir/ir_array.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12316,tensorflow-master/tensorflow/compiler/xla/service/llvm_ir/tuple_ops.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12317,tensorflow-master/tensorflow/compiler/xla/service/llvm_ir/dynamic_update_slice_util.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12318,tensorflow-master/tensorflow/compiler/xla/service/llvm_ir/fused_ir_emitter.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12319,tensorflow-master/tensorflow/compiler/xla/service/llvm_ir/tuple_ops.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12320,tensorflow-master/tensorflow/compiler/xla/service/llvm_ir/ir_array.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12321,tensorflow-master/tensorflow/compiler/xla/service/llvm_ir/loop_emitter.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12322,tensorflow-master/tensorflow/compiler/xla/service/llvm_ir/llvm_util.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12323,tensorflow-master/tensorflow/core/framework/stats_aggregator.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12324,tensorflow-master/tensorflow/compiler/xla/service/llvm_ir/llvm_util.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12325,tensorflow-master/tensorflow/compiler/xla/service/llvm_ir/kernel_support_library.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12326,tensorflow-master/tensorflow/core/framework/graph_to_functiondef.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12327,tensorflow-master/tensorflow/core/framework/dataset.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12328,tensorflow-master/tensorflow/core/framework/graph_to_functiondef.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12329,tensorflow-master/tensorflow/core/framework/variant_op_registry.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12330,tensorflow-master/tensorflow/core/framework/graph_to_functiondef_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12331,tensorflow-master/tensorflow/core/framework/variant_op_registry.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12332,tensorflow-master/tensorflow/compiler/xla/service/computation_placer.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12333,tensorflow-master/tensorflow/core/framework/variant_op_registry_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12334,tensorflow-master/tensorflow/compiler/xla/service/algebraic_simplifier.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12335,tensorflow-master/tensorflow/core/framework/variant_tensor_data.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12336,tensorflow-master/tensorflow/compiler/xla/service/hlo_constant_folding.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12337,tensorflow-master/tensorflow/core/framework/variant_encode_decode.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12338,tensorflow-master/tensorflow/core/framework/allocator_registry.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
