file_path,copyright,falsePositive
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/watch/streamwatcher_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/watch/watch.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/watch/filter.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/watch/watch_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/watch/streamwatcher.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/watch/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/watch/mux.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/util/diff/diff.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/util/strategicpatch/patch.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/util/strategicpatch/patch_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/util/intstr/intstr_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/util/intstr/intstr.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/util/validation/field/errors.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/util/validation/field/errors_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/util/validation/validation.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/util/validation/validation_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/util/uuid/uuid.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/util/proxy/transport_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/util/proxy/transport.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/util/proxy/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/util/runtime/runtime.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/util/runtime/runtime_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/util/yaml/decoder.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/util/yaml/decoder_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/util/wait/wait.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/util/wait/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/util/wait/wait_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/util/net/interface_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/util/sets/set_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/version/types.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/version/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/apis/meta/v1/time_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/apis/meta/v1/register.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/apis/meta/v1/duration_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/apis/meta/v1/time.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/apis/meta/v1/duration.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/apis/meta/v1/conversion.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/runtime/scheme.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/runtime/extension.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/runtime/embedded.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/runtime/scheme_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/runtime/helper.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/runtime/embedded_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/runtime/interfaces.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/runtime/codec.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/runtime/conversion.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/runtime/serializer/json/json.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/runtime/serializer/json/meta_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/runtime/serializer/json/meta.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/runtime/serializer/versioning/versioning.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/runtime/serializer/codec_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/runtime/serializer/yaml/yaml.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/runtime/serializer/codec_factory.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/runtime/serializer/recognizer/recognizer.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/runtime/serializer/recognizer/testing/recognizer_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/runtime/types.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/runtime/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/runtime/error.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/runtime/extension_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/api/resource/amount_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/api/resource/math.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/api/resource/amount.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/api/resource/quantity_example_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/api/resource/quantity.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/api/resource/math_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/api/resource/suffix.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/api/resource/quantity_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/api/errors/errors.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/api/errors/errors_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/api/errors/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/api/validation/objectmeta.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/api/validation/generic.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/api/equality/semantic.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/api/meta/restmapper_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/api/meta/multirestmapper_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/api/meta/firsthit_restmapper.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/api/meta/restmapper.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/api/meta/interfaces.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/api/meta/multirestmapper.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/api/meta/errors.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/api/meta/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/api/meta/meta.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/labels/selector.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/labels/labels.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/labels/labels_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/labels/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/labels/selector_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/conversion/queryparams/convert_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/conversion/queryparams/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/conversion/queryparams/convert.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/conversion/helper_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/conversion/converter.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/conversion/helper.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/conversion/converter_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apimachinery/pkg/conversion/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/mount-utils/mount.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/mount-utils/mount_unsupported.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/mount-utils/mount_linux_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/mount-utils/mount_linux.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/mount-utils/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/mount-utils/safe_format_and_mount_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/component-base/version/verflag/verflag.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/component-base/cli/flag/flags.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/component-base/cli/flag/string_flag.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/component-base/cli/flag/configuration_map.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/component-base/cli/flag/tristate.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/component-base/logs/logs.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/cloud-provider/ports.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/cloud-provider/cloud.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/cloud-provider/plugins.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/cloud-provider/fake/fake.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/cloud-provider/fake/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/cloud-provider/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/authentication/authenticatorfactory/requestheader.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/authentication/token/tokenfile/tokenfile_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/authentication/token/tokenfile/tokenfile.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/authentication/request/x509/x509_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/authentication/request/x509/x509.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/authentication/request/x509/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/authentication/request/bearertoken/bearertoken.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/authentication/request/bearertoken/bearertoken_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/authentication/request/union/union.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/authentication/request/union/unionauth_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/authentication/authenticator/interfaces.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/authentication/user/user.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/authentication/user/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/authentication/serviceaccount/util_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/authentication/serviceaccount/util.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/admission/plugin/resourcequota/admission.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/admission/plugin/resourcequota/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/admission/interfaces.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/admission/plugins.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/admission/attributes.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/admission/chain.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/util/flushwriter/writer_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/util/flushwriter/writer.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/util/flushwriter/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/registry/generic/registry/store.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/registry/generic/registry/store_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/registry/generic/registry/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/registry/generic/matcher.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/registry/generic/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/registry/generic/rest/streamer_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/registry/generic/rest/streamer.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/registry/generic/rest/response_checker.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/registry/generic/rest/response_checker_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/registry/generic/rest/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/registry/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/registry/rest/resttest/resttest.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/registry/rest/delete.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/registry/rest/rest.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/registry/rest/update.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/registry/rest/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/registry/rest/create.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/registry/rest/table.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/authorization/authorizer/interfaces.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/authorization/union/union_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/authorization/union/union.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/endpoints/filters/authentication.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/endpoints/filters/authentication_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/endpoints/request/context_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/endpoints/request/context.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/endpoints/handlers/watch.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/endpoints/handlers/rest_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/endpoints/handlers/rest.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/endpoints/handlers/responsewriters/status.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/endpoints/handlers/responsewriters/errors.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/endpoints/handlers/responsewriters/status_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/endpoints/groupversion.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/endpoints/watch_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/endpoints/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/endpoints/apiserver_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/server/routes/metrics.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/server/routes/version.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/server/routes/profiling.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/server/routes/index.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/server/genericapiserver.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/server/healthz/healthz_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/server/healthz/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/server/healthz/healthz.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/server/hooks.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/server/httplog/httplog.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/server/httplog/httplog_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/server/httplog/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/storage/cacher/watch_cache_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/storage/api_object_versioner.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/storage/names/generate.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/storage/names/generate_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/storage/errors/storage.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/storage/errors/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/storage/api_object_versioner_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/storage/etcd3/testing/testingcert/certificates.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/pkg/storage/etcd3/healthcheck_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/plugin/pkg/authenticator/token/tokentest/tokentest.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/apiserver/plugin/pkg/authenticator/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/controller-manager/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/cmd/kube-scheduler/scheduler.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/cmd/kube-scheduler/app/server.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/cmd/kubelet/kubelet.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/cmd/kubelet/app/plugins.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/cmd/genman/gen_kube_man.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/cmd/genkubedocs/gen_kube_docs.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/cmd/kube-controller-manager/controller-manager.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/cmd/kube-controller-manager/app/controllermanager.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/cmd/kube-controller-manager/app/plugins.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/cmd/kube-controller-manager/app/options/options.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/cmd/genyaml/gen_kubectl_yaml.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/cmd/gendocs/gen_kubectl_docs.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/cmd/kubectl/kubectl.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/cmd/kube-apiserver/app/server.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/cmd/kube-apiserver/app/options/options_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/cmd/kube-apiserver/app/options/validation.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/cmd/kube-apiserver/app/options/options.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/cmd/kube-apiserver/app/options/completion.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/cmd/kube-apiserver/apiserver.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/cmd/kube-proxy/proxy.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/cmd/kube-proxy/app/server_windows.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/cmd/kube-proxy/app/server.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/cmd/kube-proxy/app/server_others.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/legacy-cloud-providers/gce/metrics.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/legacy-cloud-providers/gce/gce_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/legacy-cloud-providers/gce/doc.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/legacy-cloud-providers/gce/gce.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/kubectl/pkg/scale/scale.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/kubectl/pkg/scale/scale_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/kubectl/pkg/describe/describe.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/kubectl/pkg/describe/describe_test.go,Copyright 2014 The Kubernetes Authors.,0
kubernetes-master/staging/src/k8s.io/kubectl/pkg/util/apply.go,Copyright 2014 The Kubernetes Authors.,0
