file_path,copyright,falsePositive
tensorflow-master/tensorflow/tools/proto_text/gen_proto_text_functions_lib.cc,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/tools/proto_text/gen_proto_text_functions_lib_test.cc,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/tools/compatibility/ast_edits.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/tools/compatibility/testdata/test_file_v0_11.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/tools/compatibility/tf_upgrade.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/tools/compatibility/tf_upgrade_test.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/generate_pom.cc,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/test/java/org/tensorflow/SavedModelBundleTest.java,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/test/java/org/tensorflow/ShapeTest.java,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/test/java/org/tensorflow/TensorFlowTest.java,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/test/java/org/tensorflow/TensorTest.java,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/test/java/org/tensorflow/op/core/ConstantTest.java,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/test/java/org/tensorflow/SessionTest.java,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/test/java/org/tensorflow/TestUtil.java,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/test/java/org/tensorflow/GraphTest.java,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/main/native/tensorflow_jni.h,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/main/native/graph_jni.cc,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/main/native/session_jni.h,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/main/native/tensor_jni.h,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/main/native/tensorflow_jni.cc,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/main/native/exception_jni.h,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/main/native/graph_jni.h,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/main/native/saved_model_bundle_jni.h,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/main/native/session_jni.cc,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/main/native/tensor_jni.cc,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/main/native/saved_model_bundle_jni.cc,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/main/native/exception_jni.cc,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/main/native/eager_operation_builder_jni.cc,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/main/native/eager_session_jni.cc,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/main/java/org/tensorflow/Tensor.java,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/main/java/org/tensorflow/OperationBuilder.java,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/main/java/org/tensorflow/package-info.java,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/main/java/org/tensorflow/DataType.java,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/main/java/org/tensorflow/Graph.java,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/main/java/org/tensorflow/Shape.java,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/main/java/org/tensorflow/Operation.java,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/main/java/org/tensorflow/TensorFlowException.java,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/main/java/org/tensorflow/TensorFlow.java,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/main/java/org/tensorflow/Output.java,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/main/java/org/tensorflow/examples/LabelImage.java,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/main/java/org/tensorflow/Session.java,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/java/src/main/java/org/tensorflow/SavedModelBundle.java,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/compiler/xla/__init__.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/compiler/xla/jit.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/autograph/impl/api.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/autograph/impl/conversion.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/autograph/converters/slices.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/autograph/converters/call_trees.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/autograph/converters/lists.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/autograph/converters/asserts.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/autograph/converters/__init__.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/autograph/converters/control_flow.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/autograph/converters/control_flow_deprecated_py2.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/autograph/converters/list_comprehensions.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/autograph/converters/logical_expressions.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/autograph/utils/tensor_list.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/autograph/utils/__init__.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/autograph/__init__.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/autograph/operators/data_structures.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/autograph/pyct/cache.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/autograph/pyct/transpiler.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/autograph/core/config_lib.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/autograph/core/converter.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/autograph/core/config.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/util/is_in_graph_mode.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/util/kernel_registry.h,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/util/kernel_registry.cc,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/util/keyword_args_test.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/util/nest_test.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/util/example_parser_configuration_test.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/util/decorator_utils_test.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/util/deprecation.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/util/decorator_utils.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/util/example_parser_configuration.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/util/keyword_args.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/util/deprecation_test.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/tools/print_selective_registration_header.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/tools/inspect_checkpoint.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/tools/saved_model_utils_test.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/tools/selective_registration_header_lib.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/tools/print_selective_registration_header_test.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/wrappers/dumping_wrapper_test.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/wrappers/framework.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/wrappers/local_cli_wrapper_test.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/wrappers/disk_usage_test.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/wrappers/hooks.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/wrappers/local_cli_wrapper.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/wrappers/dumping_wrapper.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/wrappers/grpc_wrapper.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/wrappers/framework_test.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/__init__.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/lib/debug_utils_test.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/lib/debug_graphs_test.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/lib/session_debug_file_test.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/lib/source_utils_test.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/lib/source_utils.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/lib/debug_utils.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/lib/grpc_debug_test_server.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/lib/session_debug_testlib.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/lib/grpc_debug_server.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/lib/debug_data_test.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/lib/debug_graphs.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/lib/debug_data.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/cli/readline_ui.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/cli/ui_factory.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/cli/offline_analyzer.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/cli/base_ui.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/cli/analyzer_cli.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/cli/cli_shared_test.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/cli/command_parser_test.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/cli/readline_ui_test.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/cli/tensor_format_test.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/cli/debugger_cli_common_test.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/cli/debugger_cli_common.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/cli/cli_shared.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/cli/analyzer_cli_test.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/cli/tensor_format.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/cli/command_parser.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/examples/v1/examples_v1_offline_analyzer_test.sh,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/examples/v1/debug_fibonacci.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/examples/v1/examples_v1_debug_keras_test.sh,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/examples/v1/debug_tflearn_iris.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/examples/v1/debug_keras.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/examples/v1/examples_v1_debug_tflearn_iris_test.sh,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/examples/v1/examples_v1_debug_errors_test.sh,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/examples/v1/examples_v1_test.sh,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/examples/v1/debug_mnist_v1.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/examples/v1/examples_v1_debug_fibonacci_test.sh,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/examples/v1/debug_errors.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/debug/examples/v1/examples_v1_debug_mnist_test.sh,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/summary/summary.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/summary/summary_test.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/summary/writer/writer.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/sets_impl.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/nn_grad_test.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/sdca_ops.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/clustering_ops.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/check_ops.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/metrics.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/nccl_ops_test.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/ctc_ops.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/resource_variable_ops.py,Copyright 2016 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/numpy_ops/g3doc/TensorFlow_Numpy_Distributed_Image_Classification.ipynb,"Copyright 2020 The TensorFlow Authors.""",0
tensorflow-master/tensorflow/python/ops/numpy_ops/g3doc/TensorFlow_NumPy_Text_Generation.ipynb,"Copyright 2020 The TensorFlow Authors.""",0
tensorflow-master/tensorflow/lite/g3doc/performance/post_training_integer_quant_16x8.ipynb,"Copyright 2020 The TensorFlow Authors.""",0
tensorflow-master/tensorflow/lite/g3doc/examples/super_resolution/overview.ipynb,"Copyright 2020 The TensorFlow Authors.""",0
tensorflow-master/tensorflow/lite/g3doc/models/modify/model_maker/question_answer.ipynb,"Copyright 2020 The TensorFlow Authors.""",0
tensorflow-master/tensorflow/python/ops/collective_ops_benchmark.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/control_flow_v2_toggles.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/tf_file_statistics.h,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/tf_tensor.h,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/tf_datatype.h,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/tf_datatype.cc,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/tf_attrtype.h,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/tf_tensor_internal.h,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/control_flow_v2_toggles_test.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/collective_ops_gpu_test.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/control_flow_v2_func_graphs.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/while_v2_indexed_slices_rewriter.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/parsing_config.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/experimental/filesystem/modular_filesystem.cc,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/experimental/filesystem/filesystem_interface.h,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/rnn_grad.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/experimental/filesystem/modular_filesystem_test.cc,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/experimental/filesystem/modular_filesystem.h,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/experimental/filesystem/plugins/posix/copy_file_linux.cc,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/experimental/filesystem/plugins/posix/posix_filesystem_helper.cc,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/experimental/filesystem/plugins/posix/copy_file.h,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/experimental/filesystem/plugins/posix/copy_file_portable.cc,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/experimental/filesystem/plugins/posix/posix_filesystem.cc,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/experimental/filesystem/plugins/posix/posix_filesystem_helper.h,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/tf_status_internal.h,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/tf_tensor.cc,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/kernels/ops/bitcast.cc,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/kernels/bitcast_op_test.cc,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/kernels/bitcast_op.cc,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/rnn_grad_test.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/control_flow_state.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/linalg/linear_operator_tridiag.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/linalg/linear_operator_permutation.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/linalg/sparse/sparse_csr_matrix_ops.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/linalg/sparse/sparse_csr_matrix_grad.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/linalg/sparse/sparse.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/linalg/sparse/conjugate_gradient.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/linalg/adjoint_registrations.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/tf_shape.cc,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/ops.h,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/linalg/linear_operator_toeplitz.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/linalg/registrations_util.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/linalg/solve_registrations.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/linalg/linear_operator_householder.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/raw_ops_test.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/control_flow_v2_disable_test.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/eager/c_api_remote_test.cc,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/variable_spec_test.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/ops/control_flow_v2_enable_test.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/ops_test.cc,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/client/pywrap_tf_session.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/client/debug_events_writer_wrapper.cc,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/client/events_writer_wrapper.cc,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/ops.cc,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/tf_shape_internal.h,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/tf_status.h,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/client/device_lib_wrapper.cc,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/tf_status.cc,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/c/tf_shape.h,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/saved_model/save_options.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/tsl/c/tsl_status_helper_test.cc,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/tsl/c/tsl_status.h,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/tsl/c/tsl_status_internal.h,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/tsl/c/tsl_status.cc,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/tsl/util/byte_swap_array.h,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/saved_model/revived_types_test.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/tsl/util/byte_swap_array.cc,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/saved_model/load_v1_in_v2.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/saved_model/load_v1_in_v2_test.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/saved_model/revived_types.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/tsl/cuda/cusparse_stub.cc,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/saved_model/model_utils/mode_keys_test.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/eager/memory_tests/memory_test_util.py,Copyright 2019 The TensorFlow Authors. All Rights Reserved.,0
